Frequency_GHz,Dielectric_Constant,Height_mm,Loss_Tangent,Copper_Thickness_mm,Patch_Width_mm,Patch_Length_mm,Ground_Width_mm,Ground_Length_mm
6.221476032150401,8.021870629852934,2.528109046139792,0.024541475779651864,0.07,11.351794666632374,7.529272473373851,26.52044894347113,22.697926750212606
7.259895561283438,9.671347397356588,2.9801112598226585,0.02375657591287748,0.07,8.944709793037465,5.383147726117143,26.825377351973412,23.26381528505309
3.4037903313609332,7.692082933518987,1.2212503987136827,0.01076535364589115,0.017,21.138858218149217,15.697099100101381,28.466360610431312,23.024601492383475
3.961350904481468,3.2456254027040714,2.190780872796656,0.0012986772572991646,0.017,25.98915178413219,20.088376528794612,39.133837020912125,33.23306176557454
7.801812140760162,8.2585982946945,2.5220716172895035,0.028729187422899108,0.035,8.935896857621907,5.634238116791553,24.068326561358933,20.76666782052858
3.5642401207488263,6.532733442420152,1.0936508148593598,0.006845597346781289,0.07,21.685178562642342,16.28949338306452,28.2470834517985,22.851398272220678
5.444189210786238,3.225302410766213,1.8261644118855545,0.01916865864294609,0.017,18.955888593388256,14.523841316600645,29.912875064701584,25.480827787913974
6.6539214016579145,4.0294710674871625,2.617214438160153,0.014700763295219908,0.07,14.215673272951591,9.972144369722729,29.918959901912512,25.675430998683648
4.502754133845784,7.66380131020377,2.96689589549462,0.006695638454756423,0.017,16.005667155626146,10.949027984810163,33.80704252859386,28.75040335777788
9.908874315834955,5.80348334242451,2.5228380899534537,0.012009648532568534,0.07,8.207601725981588,5.086838701139624,23.344630265702314,20.223867240860343
6.069238185535528,9.984406567096906,2.1356301177453467,0.010631732272740438,0.017,10.545903080538295,7.071680494183866,23.359683787010376,19.885461200655946
6.811378294951288,9.43061005707,3.081617722977726,0.020132868521641752,0.017,9.643094014030666,5.875055800468077,28.132800351897025,24.364762138334434
3.45519715915884,2.773361675541892,1.3478079995616776,0.029516598925139605,0.07,31.605975988485497,25.53907838748469,39.69282398585557,33.62592638485476
9.238994389012555,4.163832287378507,1.1935993325053689,0.027095819358247317,0.017,10.104050058992497,7.4763092341811,17.26564605402471,14.637905229213313
4.718577510628483,7.870670191582237,2.2537608796811903,0.01192404275148218,0.017,15.09443797258921,10.59835062547663,28.617003250676355,24.120915903563773
1.7811878854101257,3.1767889022226496,2.349838635211381,0.0028330014722828863,0.07,58.27405789453251,46.484121948822434,72.3730897058008,60.58315376009072
1.2303521663925188,3.9831776291036087,0.9722944010566307,0.02795432262666339,0.017,77.23668658545775,60.96043639126642,83.07045299179754,66.7942027976062
5.945205053972706,7.497486202803377,1.763461069995071,0.01606811067349707,0.017,12.240359817861256,8.641065665839887,22.82112623783168,19.221832085810313
2.542183446371971,3.5661912936503297,1.136996081048427,0.01966991356887825,0.07,39.05011521861894,30.97078577508116,45.8720917049095,37.79276226137172
4.001642801972504,9.589628244323652,1.835388311976949,0.024521638057457582,0.017,16.290243654102657,11.644325438478496,27.302573525964352,22.656655310340188
4.459520028434326,2.7211951241648373,0.9572560159028435,0.02929606422264805,0.035,24.659082665785057,20.016455748346758,30.402618761202117,25.759991843763817
2.9272441914431124,9.607925712671687,1.1374477799651646,0.01852514720892356,0.017,22.250105222532905,16.4076181142953,29.07479190232389,23.23230479408629
6.45027792190016,5.285913281576514,2.0918281620577366,0.004557254197985419,0.017,13.117275402175105,9.280631310086903,25.668244374521525,21.831600282433325
5.773817506266555,4.831866714771994,2.338209445459375,0.015696993338993093,0.035,15.213859773462005,10.858164966388646,29.243116446218256,24.887421639144897
6.17133384277074,7.290308796796698,1.023971431384449,0.0023537864478705324,0.017,11.93828280527139,8.761845768308076,18.082111393578085,14.90567435661477
2.735397726426189,3.1734877700117785,0.8992397804126331,0.015263079810509806,0.07,37.96087397756086,30.54329621019264,43.35631266003666,35.93873489266844
2.644486613761108,2.6669828494525225,1.517918178591943,0.014200036306060877,0.035,41.89000811754006,34.13685394933956,50.997517189091724,43.244363020891214
6.9291315737936126,7.629353053413556,1.2840607920126872,0.02330820524639104,0.035,10.421694304764806,7.459084649626647,18.126059056840926,15.16344940170277
9.041733323719992,4.384897126855499,1.5761617399370031,0.01521991907271775,0.035,10.110342255386088,7.2370434057940445,19.567312695008106,16.694013845416062
3.3906803845130526,6.451410727354331,1.6728081692627892,0.025759655602448226,0.017,22.91923679867697,17.04080145031299,32.956085814253704,27.077650465889725
1.1430307085836167,9.076510509785379,2.3687176475153207,0.023029296440930273,0.035,58.46463968819164,43.3694377127031,72.67694557328356,57.581743597795025
1.104783419421283,5.646026551549092,2.1928238936373936,0.009524497572007115,0.07,74.48144147389132,56.8905144457195,87.6383848357157,70.04745780754386
1.2937995137493765,4.394156330261932,0.8028274241750519,0.028464153985109226,0.07,70.59557971751778,55.233124764976345,75.41254426256809,60.05008931002666
6.923950788247412,6.705113069102568,2.3714856024597033,0.005048417256645971,0.07,11.037298201652437,7.402167324241548,25.266211816410657,21.631080938999766
2.4102257241017737,6.861438088011426,2.9548197582870444,0.0187695013510642,0.035,31.39044990587215,22.988921981228973,49.11936845559441,40.717840530951236
6.662471857048076,9.401832306183575,2.626644333161801,0.0207282961965956,0.017,9.872245468901479,6.297870235371637,25.632111467872285,22.057736234342443
3.092333771969559,7.90614143900923,2.6985903074733155,0.021388574742889806,0.017,22.986619102574714,16.492938115209036,39.17816094741461,32.68447996004893
8.857819228164402,6.477414245046745,2.9717806205794073,0.021866082088350367,0.017,8.757975450695389,5.259905506251384,26.58865917417183,23.090589229727826
2.1537662181762314,8.314062515117204,1.7781234335736782,0.004707178901143567,0.035,32.27290962768017,23.906821729104053,42.941650229122246,34.57556233054612
6.682384259200826,3.0444019924746737,2.9592148472417854,0.01866761106991562,0.07,15.785111490284757,11.191981528843865,33.540400573735475,28.947270612294577
8.968169668691425,4.795049837345582,2.3524804917123827,0.021092615649694776,0.035,9.825934237613161,6.513824722540947,23.940817187887458,20.628707672815246
5.647213493319046,10.175203588078832,2.623598906278156,0.011627362469306795,0.07,11.236843399100158,7.351815872767641,26.97843683676909,23.093409310436574
5.480321972754604,4.363801308612237,2.7853328175697656,0.0010368972310432992,0.017,16.71336283881245,11.858911962600468,33.42535974423104,28.57090886801906
2.5050918327156593,3.068478283728541,0.9370563556043296,0.011457126567137814,0.035,41.98233644563596,33.92499364889768,47.60467457926194,39.54733178252366
3.9578337894438835,9.547502998765047,2.474622462215585,0.02555089186003416,0.017,16.503417109095263,11.513549847792406,31.351151882388773,26.361284621085918
7.648144798781969,6.240071835756213,1.5099517747653297,0.0210643477716467,0.07,10.308102244672737,7.315130260149229,19.367812893264713,16.374840908741206
8.059464430256467,8.41900588812284,2.667079131020105,0.016236740677781844,0.035,8.576252121893166,5.2714870349950145,24.578726908013795,21.273961821115645
4.377940564380056,2.394017550629285,2.391960095481953,0.025409457516278003,0.035,26.30142952859773,20.783095348518756,40.65319010148945,35.13485592141048
3.990271115080092,9.751316844045348,2.1302048646471934,0.02811664014242722,0.035,16.213359859267023,11.446624913660296,28.994589047150182,24.227854101543453
3.074480720464983,9.026163107195522,1.915293461549706,0.026154407586191027,0.017,21.79049521060983,15.83479342231431,33.282255979908065,27.326554191612544
7.595886840929403,9.634630889798103,1.842316005976044,0.014921649489925208,0.07,8.563800868212471,5.691074388905374,19.617696904068733,16.744970424761636
6.404714025495739,3.6290630683403915,2.9802710144855196,0.02603781855689719,0.07,15.394300682567478,10.757993733673379,33.27592676948059,28.639619820586496
5.233652074343002,2.810456185605144,2.1754391251791656,0.0027220925715685956,0.017,20.76409096295407,15.977333863027257,33.81672571402906,29.029968614102252
4.184655822600286,2.8581826786563784,1.8975103100069355,0.004722551138031715,0.07,25.808045710241316,20.340382786271416,37.193107570282926,31.72544464631303
3.7938939220145422,5.93720117225039,1.6580939132766441,0.02656053610716244,0.035,21.228970263984493,15.808914135978277,31.177533743644357,25.75747761563814
8.702586876460476,2.9111300053206213,0.9103809003573266,0.01714290325501497,0.017,12.325562929886544,9.69505529226423,17.787848332030503,15.157340694408191
7.233251933297389,9.210412268221077,1.3068296132923956,0.005918694934121027,0.035,9.178062823038967,6.443230269268371,17.01904050279334,14.284207949022743
9.466099721744484,9.431400749705062,2.2674457289667758,0.028349778736404072,0.035,6.938472422003658,4.200373165789018,20.54314679580431,17.805047539589673
8.337534674782923,5.87073881021117,1.5371623049935579,0.026049091979832885,0.035,9.706594435789631,6.843296616676391,18.929568265750977,16.066270446637738
7.288497700300734,2.8624368976195056,0.9364176489226339,0.02526581512478775,0.035,14.809402512032763,11.760092650779637,20.427908405568566,17.37859854431544
3.6484632025515755,10.187906106296008,0.8749420414899544,0.02996420179882362,0.07,17.38288591971772,12.793015085024786,22.632538168657447,18.04266733396451
8.767674518089105,5.882018312742524,3.003175709383621,0.003934023415781497,0.017,9.22282410068863,5.61715230570777,27.24187835699035,23.636206562009495
1.4513228547514603,9.813133544851016,1.652683664030003,0.003821580639730578,0.017,44.44945487409094,32.89649130148479,54.365556858270956,42.81259328566481
9.128701944212992,5.658211506430948,1.4485465363438723,0.018195817959768466,0.017,9.00571991620259,6.346420500166431,17.696999134265827,15.037699718229664
5.787483643917682,8.621965637088277,1.64434102093762,0.018346503363686303,0.07,11.81638355182643,8.330882775769359,21.682429677452145,18.19692890139508
6.779685987736551,5.723507135205729,2.746377423894077,0.021747924354471065,0.017,12.066984157736155,8.042069547621628,28.54524870110062,24.520334090986086
2.666830255753506,3.7545824407024906,1.2710380010153508,0.021220629424132147,0.035,36.479988452390685,28.717196458698083,44.10621645848279,36.34342446479019
7.532970864584496,8.738395285500678,0.9605133719647484,0.016304484018559356,0.07,9.023941470428639,6.495453494965848,14.787021702217128,12.258533726754338
7.554874423331298,4.948009247603215,1.0850569871771205,0.015754533454383393,0.017,11.513124192466957,8.576726119987486,18.02346611552968,15.087068043050207
4.444891055399117,3.4818684709608965,1.6145661043672335,0.002217605086531493,0.035,22.543200955193516,17.48175607412797,32.230597581396914,27.16915270033137
6.9706556374524435,8.152867547365066,2.5014238581582076,0.005768216373325512,0.017,10.058982201334555,6.527915454403368,25.067525350283802,21.536458603352617
7.938846631119996,4.462823799774167,2.9482359513970735,0.0034889286302378347,0.017,11.43247468763803,7.464671003152904,29.121890396020472,25.154086711535346
2.539685780855587,7.850133707820534,1.410658724659959,0.027423687042180116,0.017,28.07704211307829,20.894265378012186,36.54099446103804,29.35821772597194
3.919216715652098,9.941321473020448,3.050486112985368,0.018914966653640022,0.07,16.363345071313553,11.107932920096625,34.66626174922576,29.410849598008834
2.7910596762658164,5.562258357284824,2.7755093704258713,0.025359253016962756,0.035,29.669516718878455,21.965884906875498,46.322572941433684,38.61894112943072
1.4602653366715113,5.1767241142426865,2.4256445795409647,0.008993489418444998,0.017,58.45146206557487,44.71542982762309,73.00532954282066,59.26929730486888
5.536158008275621,8.149173722131437,1.0558696314500966,0.02038359317345766,0.035,12.667964656654464,9.26537463351257,19.003182445355044,15.60059242221315
2.121802263037772,2.3415043059295506,1.0555755320383466,0.0031306045062607585,0.07,54.69282246595161,45.76937970106449,61.02627565818169,52.102832893294575
5.98819830961358,4.881699697900933,1.8011533152035772,0.004474785874892502,0.035,14.6069202818786,10.668077762202062,25.413840173100063,21.474997653423525
6.648560709440588,9.288155991321858,2.771580271762756,0.019110829686193664,0.07,9.94740609175143,6.280162742560694,26.576887722327967,22.90964437313723
7.448629401393108,5.865986017494883,2.4509328772934915,0.007814179727085549,0.035,10.8687208009521,7.251432341633911,25.574318064713054,21.95702960539486
6.726209078050944,2.8703000471319813,2.5490241103261893,0.01092501407275178,0.035,16.03110934759293,11.722580200922275,31.325254009550065,27.01672486287941
7.692572244055546,7.517897162083661,2.6917602700441776,0.01918063974866195,0.017,9.44862204477442,5.9527511808168745,25.599183665039487,22.10331280108194
2.6365699877156956,4.515138549633825,2.891806809995387,0.02320831243207154,0.035,34.2601089056619,25.836494887743697,51.610949765634224,43.18733574771602
3.605077731306587,4.673110694765036,0.8111286003153675,0.02142731473788589,0.035,24.704780228600278,19.10815394836898,29.57155183049248,23.974925550261187
9.740123450836805,9.598773061708638,2.0794319851536396,0.02616337049987509,0.017,6.6898133200042444,4.106290585284448,19.16640523092608,16.582882496206285
6.086745046099762,7.1192040630202404,1.8696717188976792,0.024549099260662084,0.07,12.231069037267675,8.595573714540704,23.44909935065375,19.81360402792678
1.9149014888362108,9.309243562192238,1.2170655249820643,0.01532777738346783,0.07,34.50217073541106,25.603991744861283,41.80456388530345,32.90638489475367
2.562573430314797,7.768828980406774,2.575039034708161,0.024701373644471874,0.07,27.954976914248082,20.386391746425055,43.40521112249705,35.83662595467402
1.7553915888457965,9.48377320765539,1.7321698178141192,0.003449724817812039,0.035,37.32273275720275,27.582768836452672,47.71575166408746,37.97578774333739
6.153565620951861,4.412560201933948,2.4496917530999123,0.005775023976120191,0.07,14.81760627305428,10.520004610934249,29.515756791653754,25.218155129533724
6.019578424112541,9.546061288987863,1.322075681775687,0.0071134051778262725,0.035,10.851631424475142,7.7136658685015,18.784085515129263,15.646119959155623
2.118921254813615,5.565178092334108,3.1062841770999556,0.0015301557464927886,0.035,39.072228644977564,29.17811779578168,57.7099337075773,47.815822858381416
6.59966873895854,4.6324468746885366,2.009944245944694,0.027263967653431014,0.07,13.543645181124253,9.727294247309853,25.603310656792416,21.786959722978015
5.40051277072552,4.057724950490239,2.545539882607658,0.0014524114031194706,0.07,17.466008033461655,12.659806121658429,32.7392473291076,27.933045417304374
9.342905713121556,9.639113267024463,1.1814814728728558,0.01055132603441165,0.035,6.960999051254892,4.787382942423286,14.049887888492027,11.87627177966042
9.965889885634981,9.85348435455893,0.99553588805417,0.010642161314053105,0.035,6.4610868716648,4.490665048763254,12.434302199989821,10.463880377088273
9.35771866494156,4.288017265248637,2.1170583823562135,0.0016652743254513443,0.07,9.858023303588988,6.709232384113398,22.560373597726265,19.411582678250678
6.656277477298876,9.884565078671148,2.587553899768026,0.012268511984372333,0.035,9.659825892375375,6.148215602365928,25.18514929098353,21.673539000974085
7.18900327071032,3.606749019707628,1.9921116746754846,0.007912247784854887,0.07,13.748024570551987,10.03991703975388,25.700694618604892,21.992587087806786
2.713010066724963,9.30281952493015,2.8925186626346777,0.002601986397537336,0.017,24.359973162202476,17.364101793131358,41.715085138010544,34.719213768939426
7.8250634235485865,10.097132703400517,1.8109144765424612,0.007307114065084801,0.017,8.137912217392559,5.371528255538512,19.003399076647323,16.23701511479328
2.1217054794983405,5.3175495398003925,2.224183023995709,0.023006755215295823,0.017,39.778356056054456,30.175162878135087,53.123454200028704,43.52026102210934
7.454445349222601,10.043685540932705,1.8012934944129322,0.028530949971236293,0.017,8.563156982939486,5.706817557438848,19.37091794941708,16.51457852391644
3.5453621105843967,7.593139033104778,3.041886450223214,0.028064783674964868,0.035,20.411256415647088,14.351856149065584,38.662575116986375,32.60317485040487
8.55803378172336,4.275324631583027,1.7304747098718094,0.015485135333715438,0.035,10.792142353874812,7.706172582353117,21.174990613105667,18.089020841583974
